timestamp,close
2020-01-01 00:00:00,100.5080001203175
2020-01-01 01:00:00,100.37916687753406
2020-01-01 02:00:00,101.04152489155207
2020-01-01 03:00:00,102.6024558337407
2020-01-01 04:00:00,102.37272653561664
2020-01-01 05:00:00,102.14352837645609
2020-01-01 06:00:00,103.77977369242444
2020-01-01 07:00:00,104.58973808764809
2020-01-01 08:00:00,104.11027737392176
2020-01-01 09:00:00,104.6871414604342
2020-01-01 10:00:00,104.21354593328702
2020-01-01 11:00:00,103.73969435864193
2020-01-01 12:00:00,104.00140882145857
2020-01-01 13:00:00,102.04068874065236
2020-01-01 14:00:00,100.30569415954751
2020-01-01 15:00:00,99.75324527696694
2020-01-01 16:00:00,98.7578879081759
2020-01-01 17:00:00,99.078627439121
2020-01-01 18:00:00,98.19286066316567
2020-01-01 19:00:00,96.82550816787544
2020-01-01 20:00:00,98.26490670106179
2020-01-01 21:00:00,98.05310291407244
2020-01-01 22:00:00,98.12915120002877
2020-01-01 23:00:00,96.75064500140141
2020-01-02 00:00:00,96.23500524061963
2020-01-02 01:00:00,96.35144548825696
2020-01-02 02:00:00,95.25832973282672
2020-01-02 03:00:00,95.62644868030445
2020-01-02 04:00:00,95.06330658128037
2020-01-02 05:00:00,94.7958960045628
2020-01-02 06:00:00,94.23663863291574
2020-01-02 07:00:00,96.00802991863546
2020-01-02 08:00:00,96.00467236077375
2020-01-02 09:00:00,95.00407176997619
2020-01-02 10:00:00,95.79832500556465
2020-01-02 11:00:00,94.64535151045794
2020-01-02 12:00:00,94.85272257638574
2020-01-02 13:00:00,93.02131856368334
2020-01-02 14:00:00,91.80317088512643
2020-01-02 15:00:00,91.99327261459035
2020-01-02 16:00:00,92.68439469846899
2020-01-02 17:00:00,92.8526473243913
2020-01-02 18:00:00,92.75460189811497
2020-01-02 19:00:00,92.48498245064754
2020-01-02 20:00:00,91.13674396441937
2020-01-02 21:00:00,90.49210573606017
2020-01-02 22:00:00,90.08523067988386
2020-01-02 23:00:00,91.05169771995546
2020-01-03 00:00:00,91.37424312972828
2020-01-03 01:00:00,89.78637460685569
2020-01-03 02:00:00,90.0868381118587
2020-01-03 03:00:00,89.74957125463133
2020-01-03 04:00:00,89.15300315191848
2020-01-03 05:00:00,89.7089726078462
2020-01-03 06:00:00,90.64772028625264
2020-01-03 07:00:00,91.50499761666364
2020-01-03 08:00:00,90.74935941380957
2020-01-03 09:00:00,90.47823192521712
2020-01-03 10:00:00,90.78752850203988
2020-01-03 11:00:00,91.68670417819688
2020-01-03 12:00:00,91.25754133066626
2020-01-03 13:00:00,91.09737997751616
2020-01-03 14:00:00,90.10410231452424
2020-01-03 15:00:00,89.04159570481735
2020-01-03 16:00:00,89.77700614638223
2020-01-03 17:00:00,91.01199277133661
2020-01-03 18:00:00,90.95557361856692
2020-01-03 19:00:00,91.88212580361231
2020-01-03 20:00:00,92.22422817776985
2020-01-03 21:00:00,91.64035001155997
2020-01-03 22:00:00,91.981331046723
2020-01-03 23:00:00,93.41631405982899
2020-01-04 00:00:00,93.39219144111736
2020-01-04 01:00:00,94.87442498030862
2020-01-04 02:00:00,92.43047348000955
2020-01-04 03:00:00,93.20261217119142
2020-01-04 04:00:00,93.29310647775827
2020-01-04 05:00:00,93.0238717839862
2020-01-04 06:00:00,93.11858177891725
2020-01-04 07:00:00,91.29518652455253
2020-01-04 08:00:00,91.10396672060202
2020-01-04 09:00:00,91.43903549906905
2020-01-04 10:00:00,92.80972336726917
2020-01-04 11:00:00,92.33919597200186
2020-01-04 12:00:00,91.60480931642326
2020-01-04 13:00:00,91.15544201758769
2020-01-04 14:00:00,92.00291161132178
2020-01-04 15:00:00,92.31510096924441
2020-01-04 16:00:00,91.83652860407733
2020-01-04 17:00:00,92.31833872833418
2020-01-04 18:00:00,92.41724388620285
2020-01-04 19:00:00,93.32612069865
2020-01-04 20:00:00,92.68248411524898
2020-01-04 21:00:00,92.38853407787325
2020-01-04 22:00:00,92.03618356533295
2020-01-04 23:00:00,90.7080992138196
2020-01-05 00:00:00,90.98620054356044
2020-01-05 01:00:00,91.23315798146604
2020-01-05 02:00:00,91.24694750725185
2020-01-05 03:00:00,91.04224855335003
2020-01-05 04:00:00,89.77171618584198
2020-01-05 05:00:00,89.40382870549664
2020-01-05 06:00:00,89.10686348620729
2020-01-05 07:00:00,88.40367932388364
2020-01-05 08:00:00,88.27003830385276
2020-01-05 09:00:00,88.63627884157287
2020-01-05 10:00:00,90.33302334061065
2020-01-05 11:00:00,90.49991203172453
2020-01-05 12:00:00,90.74236910275751
2020-01-05 13:00:00,90.68390819185939
2020-01-05 14:00:00,88.96937516767812
2020-01-05 15:00:00,88.95468408894159
2020-01-05 16:00:00,89.0171790929472
2020-01-05 17:00:00,91.24624087709824
2020-01-05 18:00:00,91.07999498178917
2020-01-05 19:00:00,91.36419476411254
2020-01-05 20:00:00,91.34161984415537
2020-01-05 21:00:00,90.28937240808376
2020-01-05 22:00:00,91.33627174509932
2020-01-05 23:00:00,92.0348509435683
2020-01-06 00:00:00,92.77504012006345
2020-01-06 01:00:00,91.9443741003873
2020-01-06 02:00:00,93.25257834488269
2020-01-06 03:00:00,91.96363225538062
2020-01-06 04:00:00,92.5141650308353
2020-01-06 05:00:00,94.57246107380392
2020-01-06 06:00:00,93.64967525790563
2020-01-06 07:00:00,93.13015063231174
2020-01-06 08:00:00,93.23232512141189
2020-01-06 09:00:00,92.7733796186783
2020-01-06 10:00:00,91.35500830499389
2020-01-06 11:00:00,91.42680771733673
2020-01-06 12:00:00,90.4697643572412
2020-01-06 13:00:00,90.90832886737874
2020-01-06 14:00:00,90.08533442134635
